,ID_REF,C vs P0 pvalue,C vs P0 log2fc,Ensembl_ID,Gene_Name
56628,236295_s_at,0.01191617916054696,1.6662083333333335,ENSG00000167984,NLRC3
56891,236539_at,0.016722238918741306,1.3048833333333332,ENSG00000134242,PTPN22
57010,236637_at,0.002822386794586394,-1.2372083333333332,ENSG00000212125,TAS2R15P
57024,236651_at,0.0018540457312312371,-1.7990458333333343,ENSG00000160145,KALRN
57167,236782_at,0.0032826261320273767,1.4239166666666674,ENSG00000164483,SAMD3
57403,236995_x_at,0.016684405484932933,1.000775,ENSG00000105967,TFEC
57411,237003_at,5.322954419406105e-05,-1.2389125000000005,ENSG00000127325,BEST3
57607,237189_at,0.00018475496541367256,1.146658333333333,ENSG00000230148,HOXB-AS1
57743,237316_at,0.04095180935207813,1.3310750000000002,ENSG00000166839,ANKDD1A
57765,237335_at,0.017829915496373652,1.1299749999999995,ENSG00000149506,ZP1
57958,237507_at,0.006404450934810913,-3.5135291666666664,ENSG00000186049,KRT73
58335,237853_x_at,0.0008077532229433435,-3.9085583333333336,ENSG00000215454,KRTAP10-4
58336,237853_x_at,0.0008077532229433435,-3.9085583333333336,ENSG00000189169,KRTAP10-12
58385,237899_at,0.005013172708120148,-1.164504166666668,ENSG00000267710,EDDM13
58460,237968_at,0.014846003204637305,-1.0227625000000007,ENSG00000119787,ATL2
58474,237981_at,0.008780222310009475,-1.1355250000000003,ENSG00000164309,CMYA5
58973,238448_at,0.00956436581623696,1.2342333333333348,ENSG00000115364,MRPL19
58986,238460_at,0.0049583985785140935,-1.3050041666666674,ENSG00000147689,FAM83A
58994,238466_at,0.04349826262903245,1.5100500000000006,ENSG00000167232,ZNF91
59006,238478_at,0.03067246368538592,-1.069045833333334,ENSG00000173068,BNC2
59110,238568_s_at,0.0009938885837653066,-1.7093124999999993,ENSG00000141458,NPC1
59124,238581_at,0.04071285285840725,1.0662000000000003,ENSG00000154451,GBP5
59172,238625_at,0.000542079670081629,-1.244920833333333,ENSG00000187889,FYB2
59179,238632_at,0.034151004815275846,1.8320125000000003,ENSG00000260265,LINC02562
59290,238725_at,0.008932420841116938,1.675641666666666,ENSG00000125347,IRF1
59307,238741_at,0.022760909938157294,-1.0328791666666666,ENSG00000147689,FAM83A
59357,238789_at,0.00267143326552993,-2.0347833333333325,ENSG00000107104,KANK1
59688,239082_at,0.003561499242586013,-1.3820541666666664,ENSG00000104290,FZD3
59717,239108_at,0.03731050908717727,1.1495041666666648,ENSG00000064763,FAR2
59817,239202_at,0.04282549451683229,-1.0011541666666668,ENSG00000169213,RAB3B
59818,239203_at,0.00010473372437367113,-1.3642208333333343,ENSG00000181016,LSMEM1
59856,239237_at,0.007386522168506075,1.6417208333333337,ENSG00000281103,TRG-AS1
59920,239294_at,0.00908384140098291,1.0597166666666666,ENSG00000105851,PIK3CG
59923,239297_at,0.0029583706510526876,1.3456125000000005,ENSG00000284872,TRMT9B
59924,239297_at,0.0029583706510526876,1.3456125000000005,ENSG00000250305,TRMT9B
60017,239380_at,0.0013007387408918401,1.6555999999999997,ENSG00000236882,LINC01554
60096,239451_at,0.011773395261033623,-1.076975,ENSG00000166598,HSP90B1
60228,239572_at,0.0009901483396997238,-2.6536,ENSG00000121743,GJA3
60243,239586_at,0.0047232842603502434,-1.4999874999999996,ENSG00000147689,FAM83A
60244,239587_at,0.0025573648236848997,1.1410125000000013,ENSG00000164342,TLR3
60390,239719_at,0.0002744325221158539,-1.0036375,ENSG00000156535,CD109
60511,239831_at,0.001023303454519793,-1.3960374999999998,ENSG00000134291,TMEM106C
60718,240024_at,0.0014205648121129537,-1.3983791666666665,ENSG00000100003,SEC14L2
60884,240180_at,0.011015017987510133,-1.269124999999999,ENSG00000135525,MAP7
61115,240382_at,0.000431444056315032,-1.1942708333333343,ENSG00000261189,DSP-AS1
61754,240967_at,0.03319901585387286,-4.127958333333334,ENSG00000244025,KRTAP19-3
61805,241014_at,0.03440842456016639,-1.393745833333334,ENSG00000237975,FLG-AS1
62179,241368_at,0.03341431385441604,1.1837166666666645,ENSG00000214456,PLIN5
62226,241412_at,0.0238603400328981,-1.5405458333333337,ENSG00000174808,BTC
62330,241507_x_at,0.03224870179590273,-1.0452375000000007,ENSG00000205488,CALML3-AS1
62359,241535_at,0.00437997792201459,-1.339991666666668,ENSG00000235688,SNTG2-AS1
62515,241685_x_at,0.014794074892056863,1.219358333333333,ENSG00000185129,PURA
62516,241685_x_at,0.014794074892056863,1.219358333333333,ENSG00000182700,IGIP
62598,241765_at,0.01295251647905218,1.0234291666666655,ENSG00000135678,CPM
62844,241985_at,0.0008007257218282046,-2.3841083333333337,ENSG00000152409,JMY
62923,242062_at,0.00010721260210659549,-1.588704166666667,ENSG00000156671,SAMD8
62954,242093_at,0.023969507321181704,-1.302833333333334,ENSG00000147041,SYTL5
63001,242138_at,0.0006910524329190209,-1.2537250000000002,ENSG00000292098,DLX1
63002,242138_at,0.0006910524329190209,-1.2537250000000002,ENSG00000144355,DLX1
63207,242329_at,0.0020120252792781117,-1.3709708333333337,ENSG00000146592,CREB5
63777,242845_at,7.907489645810697e-05,1.397879166666666,ENSG00000079102,RUNX1T1
63790,242857_at,0.000428782243438635,-1.8628374999999995,ENSG00000006607,FARP2
63809,242873_at,0.013360924887620307,-1.6194541666666664,ENSG00000245648,KLRK1-AS1
63842,242899_at,0.011584607967810997,-1.1164916666666658,ENSG00000149212,SESN3
64426,243445_at,2.0978430108682395e-05,-1.7580374999999995,ENSG00000173068,BNC2
64460,243478_at,0.00014557369944844333,-1.4395333333333333,ENSG00000175040,CHST2
64525,243541_at,0.015797751192769577,-1.3372208333333333,ENSG00000164509,IL31RA
64573,243585_at,0.0024464496506651197,1.4972208333333334,ENSG00000187527,ATP13A5
64594,243606_at,0.0028110940346809028,1.2441458333333335,ENSG00000144802,NFKBIZ
64595,243606_at,0.0028110940346809028,1.2441458333333335,ENSG00000144815,NXPE3
65244,244172_at,0.0022791210065017855,-1.0664125000000002,ENSG00000095585,BLNK
66044,32128_at,0.001998484165211828,3.7871708333333327,ENSG00000278006,CCL18
66045,32128_at,0.001998484165211828,3.7871708333333327,ENSG00000278167,CCL18
66046,32128_at,0.001998484165211828,3.7871708333333327,ENSG00000275385,CCL18
66059,32836_at,0.02644369251374874,1.078479166666666,ENSG00000226467,AGPAT1
66060,32836_at,0.02644369251374874,1.078479166666666,ENSG00000227642,AGPAT1
66061,32836_at,0.02644369251374874,1.078479166666666,ENSG00000236873,AGPAT1
66062,32836_at,0.02644369251374874,1.078479166666666,ENSG00000235758,AGPAT1
66063,32836_at,0.02644369251374874,1.078479166666666,ENSG00000206324,AGPAT1
66064,32836_at,0.02644369251374874,1.078479166666666,ENSG00000228892,AGPAT1
66065,32836_at,0.02644369251374874,1.078479166666666,ENSG00000204310,AGPAT1
66066,32836_at,0.02644369251374874,1.078479166666666,ENSG00000284469,MIR6721
66098,34210_at,0.0024694767107069663,1.765766666666667,ENSG00000169442,CD52
66257,38241_at,0.00012932094444856145,1.4252583333333337,ENSG00000111801,BTN3A3
66366,44673_at,0.014116876531355719,1.4607,ENSG00000088827,SIGLEC1
66370,44790_s_at,0.0066819104980100595,1.3291541666666662,ENSG00000102445,RUBCNL
